frame,direction,error_raw,error_filtered,angle_deg,v,straight_boost,left_cmd,right_cmd,fps
1418,right,1.9410,2.0589,4.80,31.6,0.0,0.0,63.2,63.5
1419,right,1.0785,1.7648,6.98,32.3,0.0,38.9,25.8,62.2
1420,right,1.1009,1.5656,6.92,32.3,0.0,27.2,37.5,61.3
1421,right,1.1009,1.4262,6.92,32.3,0.0,17.7,46.9,60.1
1422,right,1.2522,1.3740,6.44,32.1,0.0,2.6,61.7,59.1
1423,right,1.2522,1.3375,6.44,32.1,0.0,0.2,64.1,58.4
1424,right,1.4272,1.3644,5.91,32.0,0.0,0.0,63.9,57.2
1425,right,1.0798,1.2790,7.03,32.3,0.0,12.6,52.0,56.6
1426,right,1.0798,1.2192,7.03,32.3,0.0,8.9,55.8,56.3
1427,right,1.0637,1.1726,7.12,32.4,0.0,7.7,57.0,55.8
1428,right,1.2037,1.1819,6.65,32.2,0.0,0.0,64.4,55.5
1429,right,1.2037,1.1885,6.65,32.2,0.0,0.0,64.4,55.3
1430,right,0.9266,1.1099,7.71,32.6,0.0,16.2,48.9,55.0
1431,right,0.9266,1.0549,7.71,32.6,0.0,13.0,52.1,54.8
1432,right,0.7586,0.9660,8.56,32.9,0.0,22.9,42.8,54.6
1433,right,0.9204,0.9523,7.72,32.6,0.0,7.5,57.7,54.5
1434,right,0.9204,0.9428,7.72,32.6,0.0,6.9,58.2,54.3
1435,right,1.0446,0.9733,7.24,32.4,0.0,0.0,64.8,54.2
1436,right,1.0446,0.9947,7.24,32.4,0.0,0.0,64.8,54.1
1437,right,1.0221,1.0029,7.35,32.4,0.0,1.5,63.4,53.9
1438,right,0.7580,0.9294,8.57,32.9,0.0,20.6,45.1,53.8
1439,right,0.7580,0.8780,8.57,32.9,0.0,17.5,48.2,53.6
1440,right,0.9881,0.9110,7.49,32.5,0.0,0.0,65.0,53.5
1441,right,0.9881,0.9342,7.49,32.5,0.0,1.0,64.0,53.5
1442,right,1.0614,0.9723,7.16,32.4,0.0,0.0,64.8,52.7
1443,right,0.8977,0.9499,7.86,32.6,0.0,9.0,56.3,52.4
1444,right,0.8977,0.9343,7.86,32.6,0.0,8.0,57.2,52.1
1445,right,0.8640,0.9132,8.01,32.7,0.0,10.0,55.4,51.5
1446,right,0.8640,0.8984,8.01,32.7,0.0,9.0,56.3,51.3
1447,right,1.2818,1.0134,6.43,32.1,0.0,0.0,64.3,51.2
1448,right,1.2740,1.0916,6.47,32.2,0.0,0.0,64.3,50.9
1449,right,1.4408,1.1964,5.96,32.0,0.0,0.0,64.0,50.9
1450,right,1.4408,1.2697,5.96,32.0,0.0,0.0,64.0,50.8
1451,right,2.0249,1.4963,4.72,31.6,0.0,0.0,63.1,50.5
1452,right,1.9824,1.6421,4.78,31.6,0.0,0.0,63.2,50.6
1453,right,1.9824,1.7442,4.78,31.6,0.0,0.0,63.2,50.8
1454,right,1.8503,1.7760,4.99,31.7,0.0,0.0,63.3,50.7
1455,right,1.8503,1.7983,4.99,31.7,0.0,0.0,63.3,51.0
1456,right,1.7087,1.7714,5.30,31.8,0.0,0.0,63.5,50.8
1457,right,2.5852,2.0156,3.90,31.3,0.0,0.0,62.6,51.1
1458,right,2.5852,2.1865,3.90,31.3,0.0,0.0,62.6,51.2
1459,right,1.8516,2.0860,5.00,31.7,0.0,0.0,63.3,51.4
1460,right,1.8516,2.0157,5.00,31.7,0.0,0.0,63.3,51.4
1461,right,2.3600,2.1190,4.19,31.4,0.0,0.0,62.8,51.0
1462,right,2.1970,2.1424,4.41,31.5,0.0,0.0,62.9,51.1
1463,right,2.1970,2.1588,4.41,31.5,0.0,0.0,62.9,51.3
1464,right,2.6092,2.2939,3.85,31.3,0.0,0.0,62.6,51.4
1465,right,2.1327,2.2455,4.48,31.5,0.0,0.0,63.0,51.4
1466,right,2.1327,2.2117,4.48,31.5,0.0,0.0,63.0,51.4
1467,right,2.4249,2.2756,4.07,31.4,0.0,0.0,62.7,51.5
1468,right,2.4249,2.3204,4.07,31.4,0.0,0.0,62.7,51.6
1469,right,3.5059,2.6761,3.03,31.0,0.0,0.0,62.0,51.2
1470,right,4.3237,3.1703,2.55,30.8,0.0,0.0,61.7,51.3
1471,right,4.3237,3.5163,2.55,30.8,0.0,0.0,61.7,50.6
1472,right,5.3976,4.0807,2.10,30.7,0.0,0.0,61.4,50.3
1473,right,4.4524,4.1922,2.48,30.8,0.0,0.0,61.7,50.1
1474,right,4.4524,4.2703,2.48,30.8,0.0,0.0,61.7,50.1
1475,right,5.2781,4.5726,2.13,30.7,0.0,0.0,61.4,49.0
1476,right,5.1701,4.7519,2.18,30.7,0.0,0.0,61.5,48.9
1477,right,5.1701,4.8774,2.18,30.7,0.0,0.0,61.5,48.7
1478,right,5.6990,5.1238,1.99,30.7,0.0,0.0,61.3,48.7
1479,right,6.6463,5.5806,1.74,30.6,0.0,0.0,61.2,49.0
1480,right,6.6463,5.9003,1.74,30.6,0.0,0.0,61.2,49.3
1481,right,6.9955,6.2288,1.66,30.6,0.0,0.0,61.1,48.8
1482,right,8.9618,7.0487,1.33,30.4,0.0,0.0,60.9,48.5
1483,right,8.9618,7.6227,1.33,30.4,0.0,0.0,60.9,48.8
1484,right,9.7680,8.2663,1.23,30.4,0.0,0.0,60.8,48.7
1485,right,13.2775,9.7696,0.92,30.3,0.0,0.0,60.6,49.1
1486,right,13.2775,10.8220,0.92,30.3,0.0,0.0,60.6,49.2
1487,right,10.7597,10.8033,1.12,30.4,0.0,0.0,60.7,49.4
1488,right,14.9044,12.0336,0.82,30.3,0.0,0.0,60.5,49.2
1489,right,14.9044,12.8948,0.82,30.3,0.0,0.0,60.5,49.5
1490,right,11.5756,12.4991,1.04,30.3,0.0,0.0,60.7,49.8
1491,right,11.5756,12.2220,1.04,30.3,0.0,0.0,60.7,49.9
1492,right,12.8039,12.3966,0.95,30.3,0.0,0.0,60.6,50.1
1493,right,13.4965,12.7266,0.91,30.3,0.0,0.0,60.6,50.3
1494,right,13.4965,12.9575,0.91,30.3,0.0,0.0,60.6,50.5
1495,right,15.3518,13.6758,0.80,30.3,0.0,0.0,60.5,50.5
1496,right,17.7950,14.9116,0.69,30.2,0.0,0.0,60.5,50.7
1497,right,17.7950,15.7766,0.69,30.2,0.0,0.0,60.5,50.9
1498,right,17.6527,16.3394,0.70,30.2,0.0,0.0,60.5,50.9
1499,right,17.6527,16.7334,0.70,30.2,0.0,0.0,60.5,51.0
1500,right,18.2809,17.1977,0.68,30.2,0.0,0.0,60.5,50.3
1501,right,17.8233,17.3854,0.69,30.2,0.0,0.0,60.5,50.4
1502,right,17.8233,17.5167,0.69,30.2,0.0,0.0,60.5,50.4
1503,right,21.3371,18.6628,0.58,30.2,0.0,0.0,60.4,50.1
1504,right,18.6469,18.6580,0.66,30.2,0.0,0.0,60.4,50.2
1505,right,18.6469,18.6547,0.66,30.2,0.0,0.0,60.4,50.3
1506,right,-0.9550,12.7718,87.37,59.1,0.0,100.0,0.0,50.2
1507,right,-0.9197,8.6643,88.07,59.4,0.0,100.0,0.0,50.5
1508,right,-0.9197,5.7891,88.07,59.4,0.0,100.0,0.0,50.9
1509,right,-0.8766,3.7894,87.54,59.2,0.0,100.0,0.0,51.1
1510,right,-0.8766,2.3896,87.54,59.2,0.0,100.0,0.0,51.2
1511,right,-0.8902,1.4057,86.09,58.7,0.0,100.0,0.0,51.3
1512,right,-0.9532,0.6980,85.56,58.5,0.0,100.0,0.0,50.8
1513,right,-0.9532,0.2027,85.56,58.5,0.0,100.0,0.0,50.7
1514,right,28.3417,8.6444,0.44,30.1,0.0,0.0,60.3,50.9
1515,right,28.3417,14.5536,0.44,30.1,0.0,0.0,60.3,50.8
1516,right,21.8989,16.7572,0.57,30.2,0.0,0.0,60.4,50.7
1517,right,17.9212,17.1064,0.69,30.2,0.0,0.0,60.5,50.6
1518,right,17.9212,17.3509,0.69,30.2,0.0,0.0,60.5,50.5
1519,right,14.5847,16.5210,0.84,30.3,0.0,0.0,60.6,50.3
1520,right,16.3881,16.4811,0.75,30.2,0.0,0.0,60.5,50.4
1521,right,16.3881,16.4532,0.75,30.2,0.0,0.0,60.5,50.4
1522,right,16.8260,16.5651,0.73,30.2,0.0,0.0,60.5,50.2
1523,right,24.1381,18.8370,0.51,30.2,0.0,0.0,60.3,50.3
1524,right,24.1381,20.4273,0.51,30.2,0.0,0.0,60.3,50.4
1525,right,19.5626,20.1679,0.63,30.2,0.0,0.0,60.4,50.3
1526,right,19.5626,19.9863,0.63,30.2,0.0,0.0,60.4,50.4
1527,right,20.1965,20.0494,0.61,30.2,0.0,0.0,60.4,50.2
1528,right,24.2951,21.3231,0.51,30.2,0.0,0.0,60.3,50.3
1529,right,24.2951,22.2147,0.51,30.2,0.0,0.0,60.3,50.5
1530,right,26.8837,23.6154,0.46,30.2,0.0,0.0,60.3,50.2
1531,right,22.5758,23.3035,0.55,30.2,0.0,0.0,60.4,50.3
1532,right,22.5758,23.0852,0.55,30.2,0.0,0.0,60.4,50.5
1533,right,23.5156,23.2143,0.52,30.2,0.0,0.0,60.3,50.0
1534,right,-0.9552,15.9635,89.81,59.9,0.0,100.0,0.0,50.1
1535,right,-0.9552,10.8879,89.81,59.9,0.0,100.0,0.0,50.5
1536,right,-0.9166,7.3465,-89.54,59.8,0.0,100.0,0.0,49.5
1537,right,-0.8905,4.8754,89.45,59.8,0.0,100.0,0.0,49.9
1538,right,-0.8905,3.1457,89.45,59.8,0.0,100.0,0.0,50.3
1539,right,-0.9181,1.9265,88.50,59.5,0.0,100.0,0.0,49.9
1540,right,-0.9181,1.0731,88.50,59.5,0.0,100.0,0.0,50.2
1541,right,24.9139,8.2254,0.49,30.2,0.0,0.0,60.3,50.1
1542,right,28.2167,14.2227,0.44,30.1,0.0,0.0,60.3,50.2
1543,right,28.2167,18.4209,0.44,30.1,0.0,0.0,60.3,50.2
1544,right,22.7473,19.7188,0.55,30.2,0.0,0.0,60.4,50.1
1545,right,19.9336,19.7832,0.62,30.2,0.0,0.0,60.4,50.3
1546,right,19.9336,19.8283,0.62,30.2,0.0,0.0,60.4,50.5
1547,right,16.2898,18.7668,0.75,30.2,0.0,0.0,60.5,50.6
1548,right,16.2898,18.0237,0.75,30.2,0.0,0.0,60.5,50.5
1549,right,18.4800,18.1606,0.67,30.2,0.0,0.0,60.4,49.9
1550,right,21.3649,19.1219,0.58,30.2,0.0,0.0,60.4,50.2
1551,right,21.3649,19.7948,0.58,30.2,0.0,0.0,60.4,50.1
1552,right,21.6865,20.3623,0.57,30.2,0.0,0.0,60.4,50.0
1553,right,25.5358,21.9143,0.49,30.2,0.0,0.0,60.3,49.4
1554,right,25.5358,23.0008,0.49,30.2,0.0,0.0,60.3,49.4
1555,right,19.8358,22.0513,0.62,30.2,0.0,0.0,60.4,49.4
1556,right,20.2453,21.5095,0.61,30.2,0.0,0.0,60.4,49.3
1557,right,20.2453,21.1302,0.61,30.2,0.0,0.0,60.4,49.4
1558,right,-0.9805,14.4970,-88.86,59.6,0.0,100.0,0.0,49.1
1559,right,-0.9463,9.8640,-88.88,59.6,0.0,100.0,0.0,49.1
1560,right,-0.9463,6.6209,-88.88,59.6,0.0,100.0,0.0,49.6
1561,right,-0.9131,4.3607,-87.86,59.3,0.0,100.0,0.0,48.9
1562,right,-0.8999,2.7825,-88.96,59.7,0.0,100.0,0.0,49.2
1563,right,-0.8999,1.6778,-88.96,59.7,0.0,100.0,0.0,49.6
1564,right,-0.9441,0.8912,-89.86,60.0,0.0,100.0,0.0,50.0
1565,right,-0.9441,0.3406,-89.86,60.0,0.0,100.0,0.0,50.4
1566,right,27.0482,8.3529,0.46,30.2,0.0,0.0,60.3,50.2
1567,right,46.9799,19.9410,0.27,30.1,0.0,0.0,60.2,50.4
1568,right,46.9799,28.0527,0.27,30.1,0.0,0.0,60.2,50.6
1569,right,29.7532,28.5628,0.42,30.1,0.0,0.0,60.3,50.6
1570,right,20.9874,26.2902,0.60,30.2,0.0,0.0,60.4,50.7
1571,right,20.9874,24.6993,0.60,30.2,0.0,0.0,60.4,50.9
1572,right,19.7679,23.2199,0.63,30.2,0.0,0.0,60.4,50.9
1573,right,19.7679,22.1843,0.63,30.2,0.0,0.0,60.4,50.9
1574,right,16.9695,20.6199,0.72,30.2,0.0,0.0,60.5,50.1
1575,right,29.7206,23.3501,0.42,30.1,0.0,0.0,60.3,49.7
1576,right,29.7206,25.2612,0.42,30.1,0.0,0.0,60.3,49.7
1577,right,24.9238,25.1600,0.50,30.2,0.0,0.0,60.3,49.9
1578,right,23.2401,24.5840,0.53,30.2,0.0,0.0,60.4,50.1
1579,right,23.2401,24.1809,0.53,30.2,0.0,0.0,60.4,50.3
1580,right,23.4210,23.9529,0.53,30.2,0.0,0.0,60.4,50.0
1581,right,19.8064,22.7090,0.63,30.2,0.0,0.0,60.4,50.2
1582,right,19.8064,21.8382,0.63,30.2,0.0,0.0,60.4,51.6
1583,right,19.0232,20.9937,0.65,30.2,0.0,0.0,60.4,58.9
1584,right,19.0232,20.4025,0.65,30.2,0.0,0.0,60.4,65.6
1585,right,19.0232,19.9887,0.65,30.2,0.0,0.0,60.4,71.8
1586,right,19.0232,19.6991,0.65,30.2,0.0,0.0,60.4,77.3
1587,right,27.1901,21.9464,0.45,30.2,0.0,0.0,60.3,82.1
1588,right,27.1901,23.5195,0.45,30.2,0.0,0.0,60.3,86.6
1589,right,27.1901,24.6207,0.45,30.2,0.0,0.0,60.3,90.7
1590,right,27.1901,25.3915,0.45,30.2,0.0,0.0,60.3,94.2
1591,right,-0.9863,17.4782,-87.21,59.1,0.0,100.0,0.0,96.2
1592,right,-0.9863,11.9389,-87.21,59.1,0.0,100.0,0.0,100.0
1593,right,-0.9863,8.0613,-87.21,59.1,0.0,100.0,0.0,103.5
1594,right,-0.9863,5.3471,-87.21,59.1,0.0,100.0,0.0,106.6
1595,right,-0.9863,3.4471,-87.21,59.1,0.0,100.0,0.0,105.4
1596,right,-0.9522,2.1273,-86.56,58.9,0.0,100.0,0.0,99.9
1597,right,-0.9255,1.2115,-87.04,59.0,0.0,100.0,0.0,94.9
1598,right,-0.9255,0.5704,-87.04,59.0,0.0,100.0,0.0,90.8
1599,right,-0.9584,0.1117,-88.78,59.6,0.0,100.0,0.0,87.0
1600,right,15.1664,4.6281,0.80,30.3,0.0,0.0,60.5,83.8
1601,right,15.1664,7.7896,0.80,30.3,0.0,0.0,60.5,80.6
1602,right,15.3896,10.0696,0.79,30.3,0.0,0.0,60.5,77.6
1603,right,15.3896,11.6656,0.79,30.3,0.0,0.0,60.5,74.8
1604,right,14.5208,12.5222,0.84,30.3,0.0,0.0,60.6,72.0
1605,right,17.2024,13.9263,0.72,30.2,0.0,0.0,60.5,69.7
1606,right,17.2024,14.9091,0.72,30.2,0.0,0.0,60.5,67.3
1607,right,20.1422,16.4790,0.60,30.2,0.0,0.0,60.4,65.4
1608,right,19.5158,17.3901,0.63,30.2,0.0,0.0,60.4,64.1
1609,right,19.5158,18.0278,0.63,30.2,0.0,0.0,60.4,62.8
1610,right,17.8536,17.9756,0.68,30.2,0.0,0.0,60.5,61.5
1611,right,20.1989,18.6426,0.60,30.2,0.0,0.0,60.4,60.5
1612,right,20.1989,19.1095,0.60,30.2,0.0,0.0,60.4,59.7
1613,right,22.3835,20.0917,0.55,30.2,0.0,0.0,60.4,58.9
1614,right,22.3835,20.7792,0.55,30.2,0.0,0.0,60.4,58.2
1615,right,-0.9909,14.2482,-86.72,58.9,0.0,100.0,0.0,57.3
1616,right,-0.9522,9.6881,-86.16,58.7,0.0,100.0,0.0,57.1
1617,right,-0.9522,6.4960,-86.16,58.7,0.0,100.0,0.0,56.8
1618,right,-0.9122,4.2735,-84.54,58.2,0.0,100.0,0.0,56.3
1619,right,-0.9122,2.7178,-84.54,58.2,0.0,100.0,0.0,56.0
1620,right,-0.9020,1.6319,-86.48,58.8,0.0,100.0,0.0,55.4
1621,right,-0.9435,0.8593,-88.11,59.4,0.0,100.0,0.0,55.0
1622,right,-0.9435,0.3185,-88.11,59.4,0.0,100.0,0.0,55.0
1623,right,16.4428,5.1558,0.74,30.2,0.0,0.0,60.5,54.8
1624,right,16.4428,8.5419,0.74,30.2,0.0,0.0,60.5,54.4
1625,right,14.6654,10.3789,0.83,30.3,0.0,0.0,60.6,54.0
1626,right,18.0536,12.6813,0.68,30.2,0.0,0.0,60.5,53.8
1627,right,18.0536,14.2930,0.68,30.2,0.0,0.0,60.5,53.7
1628,right,21.7376,16.5264,0.56,30.2,0.0,0.0,60.4,52.8
1629,right,18.7761,17.2013,0.65,30.2,0.0,0.0,60.4,52.6
1630,right,18.7761,17.6737,0.65,30.2,0.0,0.0,60.4,52.5
1631,right,20.4320,18.5012,0.60,30.2,0.0,0.0,60.4,51.9
1632,right,18.3296,18.4497,0.66,30.2,0.0,0.0,60.4,51.4
1633,right,18.3296,18.4137,0.66,30.2,0.0,0.0,60.4,51.5
1634,right,17.7197,18.2055,0.69,30.2,0.0,0.0,60.5,51.3
1635,right,12.9984,16.6434,0.92,30.3,0.0,0.0,60.6,51.4
1636,right,12.9984,15.5499,0.92,30.3,0.0,0.0,60.6,51.5
1637,right,12.6280,14.6733,0.92,30.3,0.0,0.0,60.6,51.2
1638,right,12.6280,14.0597,0.92,30.3,0.0,0.0,60.6,50.6
1639,right,-0.9663,9.5519,-86.04,58.7,0.0,100.0,0.0,50.7
1640,right,-0.9267,6.4083,-85.75,58.6,0.0,100.0,0.0,51.1
1641,right,-0.9267,4.2078,-85.75,58.6,0.0,100.0,0.0,51.4
1642,right,-0.8886,2.6789,-83.66,57.9,0.0,100.0,0.0,51.5
1643,right,-0.8771,1.6121,-85.38,58.5,0.0,100.0,0.0,51.4
1644,right,-0.8771,0.8653,-85.38,58.5,0.0,100.0,0.0,51.6
1645,right,-0.9139,0.3316,-87.64,59.2,0.0,100.0,0.0,51.5
1646,go,-0.9139,-0.0421,-87.64,60.7,1.5,100.0,0.0,51.8
1647,left,-0.9799,-0.3234,-88.96,61.0,1.4,100.0,0.0,51.7
1648,right,16.4273,4.7018,0.74,31.5,1.2,0.0,62.9,52.0
1649,right,16.4273,8.2195,0.74,31.3,1.1,0.0,62.7,52.1
1650,right,18.6808,11.3578,0.67,31.2,1.0,0.0,62.4,52.1
1651,right,18.6808,13.5547,0.67,31.1,0.9,0.0,62.2,51.9
1652,right,21.0911,15.8156,0.59,31.0,0.8,0.0,62.0,51.3
1653,right,22.0773,17.6941,0.57,30.9,0.7,0.0,61.8,51.3
1654,right,22.0773,19.0091,0.57,30.8,0.6,0.0,61.7,51.4
1655,right,19.7422,19.2290,0.63,30.8,0.6,0.0,61.6,51.5
1656,right,21.0888,19.7870,0.58,30.7,0.5,0.0,61.4,51.3
1657,right,21.0888,20.1775,0.58,30.7,0.5,0.0,61.3,51.0
1658,right,26.6885,22.1308,0.47,30.6,0.4,0.0,61.2,50.9
1659,right,26.6885,23.4981,0.47,30.5,0.4,0.0,61.1,51.0
1660,right,25.3180,24.0441,0.49,30.5,0.3,0.0,61.0,51.1
1661,right,14.1785,21.0844,0.87,30.6,0.3,4.5,56.7,51.2
1662,right,14.1785,19.0126,0.87,30.6,0.3,0.0,61.1,51.1
1663,right,-0.9920,13.0113,-86.90,59.2,0.3,100.0,0.0,51.1
1664,right,-0.9580,8.8205,-85.52,58.7,0.2,100.0,0.0,51.5
1665,right,-0.9580,5.8869,-85.52,58.7,0.2,100.0,0.0,51.8
1666,right,-0.9162,3.8460,-84.42,58.3,0.2,100.0,0.0,52.0
1667,right,-0.9162,2.4174,-84.42,58.3,0.2,100.0,0.0,52.2
1668,right,-0.9170,1.4171,-86.17,58.9,0.1,100.0,0.0,52.1
1669,right,-0.9633,0.7030,-87.54,59.3,0.1,100.0,0.0,52.2
1670,right,-0.9633,0.2031,-87.54,59.3,0.1,100.0,0.0,52.4
1671,right,21.9032,6.7131,0.56,30.3,0.1,0.0,60.6,52.5
1672,right,21.9032,11.2702,0.56,30.3,0.1,0.0,60.6,52.5
1673,right,22.9324,14.7688,0.54,30.3,0.1,0.0,60.5,52.1
1674,right,22.0251,16.9457,0.56,30.3,0.1,0.0,60.5,51.9
1675,right,22.0251,18.4695,0.56,30.3,0.1,0.0,60.5,51.8
1676,right,19.3003,18.7188,0.65,30.3,0.1,0.0,60.6,51.1
1677,right,19.3003,18.8932,0.65,30.3,0.1,0.0,60.5,50.6
1678,right,16.9166,18.3003,0.73,30.3,0.1,0.0,60.6,49.9
1679,right,16.8309,17.8594,0.73,30.3,0.0,0.0,60.6,49.8
1680,right,17.4635,17.7407,0.71,30.3,0.0,0.0,60.6,49.8
1681,right,17.4635,17.6575,0.71,30.3,0.0,0.0,60.5,48.7
1682,right,19.3583,18.1678,0.64,30.2,0.0,0.0,60.5,48.3
1683,right,20.2112,18.7808,0.61,30.2,0.0,0.0,60.5,47.8
1684,right,20.2112,19.2099,0.61,30.2,0.0,0.0,60.5,47.9
1685,right,-0.9905,13.1498,-85.63,58.6,0.0,100.0,0.0,48.2
1686,right,-0.9486,8.9203,-85.13,58.4,0.0,100.0,0.0,48.8
1687,right,-0.9486,5.9596,-85.13,58.4,0.0,100.0,0.0,49.3
1688,right,-0.9112,3.8984,-83.94,58.0,0.0,100.0,0.0,49.7
1689,right,-0.8902,2.4618,-85.19,58.4,0.0,100.0,0.0,48.8
1690,right,-0.8902,1.4562,-85.19,58.4,0.0,100.0,0.0,48.9
1691,right,-0.9310,0.7400,-87.47,59.2,0.0,100.0,0.0,48.2
1692,right,18.2352,5.9886,0.67,30.2,0.0,0.0,60.5,48.8
1693,right,18.2352,9.6626,0.67,30.2,0.0,0.0,60.5,48.9
1694,right,21.9815,13.3583,0.57,30.2,0.0,0.0,60.4,48.7
1695,right,25.4347,16.9812,0.50,30.2,0.0,0.0,60.3,48.8
1696,right,25.4347,19.5172,0.50,30.2,0.0,0.0,60.3,49.1
1697,right,20.3573,19.7692,0.61,30.2,0.0,0.0,60.4,48.9
1698,right,26.0311,21.6478,0.48,30.2,0.0,0.0,60.3,49.2
1699,right,26.0311,22.9628,0.48,30.2,0.0,0.0,60.3,48.8
1700,right,22.1858,22.7297,0.56,30.2,0.0,0.0,60.4,48.3
1701,right,22.1858,22.5665,0.56,30.2,0.0,0.0,60.4,48.2
1702,right,17.3987,21.0162,0.72,30.2,0.0,0.0,60.5,48.5
1703,right,22.0845,21.3367,0.57,30.2,0.0,0.0,60.4,47.7
1704,right,24.9871,22.4318,0.50,30.2,0.0,0.0,60.3,48.0
1705,right,24.9871,23.1984,0.50,30.2,0.0,0.0,60.3,48.0
1706,right,-0.9906,15.9417,-85.95,58.7,0.0,100.0,0.0,47.4
1707,right,-0.9503,10.8741,-85.35,58.5,0.0,100.0,0.0,47.9
1708,right,-0.9143,7.3376,-84.36,58.1,0.0,100.0,0.0,47.1
1709,right,-0.9143,4.8620,-84.36,58.1,0.0,100.0,0.0,46.7
1710,right,-0.9001,3.1334,-85.28,58.4,0.0,100.0,0.0,47.0
1711,right,-0.9360,1.9126,-87.67,59.2,0.0,100.0,0.0,47.5
1712,right,-0.9360,1.0580,-87.67,59.2,0.0,100.0,0.0,48.2
1713,right,20.3314,6.8400,0.62,30.2,0.0,0.0,60.4,48.5
1714,right,20.3314,10.8875,0.62,30.2,0.0,0.0,60.4,48.8
1715,right,26.1442,15.4645,0.48,30.2,0.0,0.0,60.3,48.9
1716,right,32.2641,20.5044,0.39,30.1,0.0,0.0,60.3,48.6
1717,right,32.2641,24.0323,0.39,30.1,0.0,0.0,60.3,48.7
1718,right,24.2261,24.0904,0.52,30.2,0.0,0.0,60.3,48.7
1719,right,30.1693,25.9141,0.42,30.1,0.0,0.0,60.3,48.9
1720,right,30.1693,27.1906,0.42,30.1,0.0,0.0,60.3,49.2
1721,right,34.6102,29.4165,0.37,30.1,0.0,0.0,60.2,49.4
1722,right,30.1532,29.6375,0.42,30.1,0.0,0.0,60.3,49.7
1723,right,30.1532,29.7922,0.42,30.1,0.0,0.0,60.3,50.0
1724,right,26.0346,28.6649,0.48,30.2,0.0,0.0,60.3,50.0
1725,right,26.0346,27.8758,0.48,30.2,0.0,0.0,60.3,50.2
1726,right,30.5425,28.6759,0.42,30.1,0.0,0.0,60.3,50.1
1727,right,48.1614,34.5215,0.26,30.1,0.0,0.0,60.2,50.1
1728,right,48.1614,38.6135,0.26,30.1,0.0,0.0,60.2,52.4
1729,right,48.1614,41.4779,0.26,30.1,0.0,0.0,60.2,59.8
1730,right,-0.9902,28.7374,-85.21,58.4,0.0,100.0,0.0,65.8
1731,right,-0.9902,19.8192,-85.21,58.4,0.0,100.0,0.0,72.6
1732,right,-0.9902,13.5764,-85.21,58.4,0.0,100.0,0.0,78.7
1733,right,-0.9902,9.2064,-85.21,58.4,0.0,100.0,0.0,84.2
1734,right,-0.9498,6.1595,-85.61,58.5,0.0,100.0,0.0,87.2
1735,right,-0.9498,4.0267,-85.61,58.5,0.0,100.0,0.0,91.8
1736,right,-0.9498,2.5338,-85.61,58.5,0.0,100.0,0.0,96.0
1737,right,-0.9498,1.4887,-85.61,58.5,0.0,100.0,0.0,99.4
1738,right,-0.9152,0.7675,-87.31,59.1,0.0,100.0,0.0,102.7
1739,right,-0.9152,0.2627,-87.31,59.1,0.0,100.0,0.0,105.8
1740,left,-0.9152,-0.0907,-87.31,59.1,0.0,100.0,0.0,108.4
1741,left,-0.9152,-0.3380,-87.31,59.1,0.0,100.0,0.0,108.8
1742,left,-0.9301,-0.5156,-89.95,60.0,0.0,100.0,0.0,102.7
1743,right,21.9882,6.2355,0.58,30.2,0.0,0.0,60.4,97.2
1744,right,21.9882,10.9613,0.58,30.2,0.0,0.0,60.4,92.6
1745,right,35.2589,18.2506,0.36,30.1,0.0,0.0,60.2,88.3
1746,right,25.3797,20.3893,0.50,30.2,0.0,0.0,60.3,84.6
1747,right,25.3797,21.8864,0.50,30.2,0.0,0.0,60.3,81.4
1748,right,42.6472,28.1147,0.30,30.1,0.0,0.0,60.2,78.3
1749,right,42.6472,32.4744,0.30,30.1,0.0,0.0,60.2,75.7
1750,right,30.8529,31.9880,0.41,30.1,0.0,0.0,60.3,72.8
1751,right,36.1127,33.2254,0.35,30.1,0.0,0.0,60.2,70.4
1752,right,36.1127,34.0916,0.35,30.1,0.0,0.0,60.2,68.4
1753,right,84.0986,49.0937,0.15,30.1,0.0,0.0,60.1,66.2
1754,right,54.7527,50.7914,0.24,30.1,0.0,0.0,60.2,64.7
1755,right,54.7527,51.9798,0.24,30.1,0.0,0.0,60.2,63.4
1756,right,93.7075,64.4981,0.14,30.0,0.0,0.0,60.1,62.1
1757,left,-746.0991,-178.6810,-0.02,30.0,0.0,60.0,0.0,61.1
1758,left,-746.0991,-348.9064,-0.02,30.0,0.0,60.0,0.0,60.1
1759,left,-129.7809,-283.1688,-0.10,30.0,0.0,0.0,60.1,59.2
1760,left,-129.7809,-237.1524,-0.10,30.0,0.0,0.0,60.1,58.5
1761,left,-197.7969,-225.3457,-0.07,30.0,0.0,60.0,0.0,57.2
1762,left,-80.0679,-181.7624,-0.17,30.1,0.0,0.0,60.1,55.9
1763,left,-80.0679,-151.2540,-0.17,30.1,0.0,0.0,60.1,55.3
1764,left,323.9039,-8.7066,0.04,30.0,0.0,0.0,60.0,54.8
1765,left,-129.8380,-45.0461,-0.10,30.0,0.0,60.1,0.0,54.4
1766,left,-129.8380,-70.4837,-0.10,30.0,0.0,60.1,0.0,54.0
1767,left,-69.6115,-70.2220,-0.19,30.1,0.0,60.1,0.0,53.3
1768,left,-89.1854,-75.9110,-0.15,30.0,0.0,60.1,0.0,52.2
1769,left,-89.1854,-79.8933,-0.15,30.0,0.0,60.1,0.0,52.1
